Gensokyo Voyage/Aqua Voyage/Aqua.sm	Aqua Voyage	R. Uchima	R. Uchima	Medium	5	223	0	0	18	0	0	0	0	0.08071748879	0	0	
Gensokyo Voyage/ASIAN DREAM/Asian.sm	ASIAN DREAM	R. Uchima	R. Uchima	Beginner	1	53	0	0	21	0	0	0	0	0.3962264151	0	0	
Gensokyo Voyage/ASIAN DREAM/Asian.sm	ASIAN DREAM	R. Uchima	R. Uchima	Challenge	9	325	7	2	28	0	0	0.02153846154	0.006153846154	0.08615384615	0	0	
Gensokyo Voyage/ASIAN DREAM/Asian.sm	ASIAN DREAM	R. Uchima	R. Uchima	Easy	2	80	0	0	2	0	0	0	0	0.025	0	0	
Gensokyo Voyage/ASIAN DREAM/Asian.sm	ASIAN DREAM	R. Uchima	R. Uchima	Hard	7	307	5	5	18	0	2	0.01628664495	0.01628664495	0.05863192182	0	0.00651465798	
Gensokyo Voyage/ASIAN DREAM/Asian.sm	ASIAN DREAM	R. Uchima	R. Uchima	Medium	5	147	1	1	11	0	0	0.006802721088	0.006802721088	0.07482993197	0	0	
Gensokyo Voyage/Because Princess Inada is Scolding Me/Princess.sm	Because Princess Inada is Scolding Me	R. Uchima	R. Uchima	Beginner	1	107	0	0	48	0	0	0	0	0.4485981308	0	0	
Gensokyo Voyage/Because Princess Inada is Scolding Me/Princess.sm	Because Princess Inada is Scolding Me	R. Uchima	R. Uchima	Challenge	11	665	45	2	26	0	1	0.06766917293	0.003007518797	0.03909774436	0	0.001503759398	
Gensokyo Voyage/Because Princess Inada is Scolding Me/Princess.sm	Because Princess Inada is Scolding Me	R. Uchima	R. Uchima	Easy	4	256	1	0	31	0	0	0.00390625	0	0.12109375	0	0	
Gensokyo Voyage/Because Princess Inada is Scolding Me/Princess.sm	Because Princess Inada is Scolding Me	R. Uchima	R. Uchima	Hard	8	524	5	1	9	1	1	0.009541984733	0.001908396947	0.01717557252	0.001908396947	0.001908396947	
Gensokyo Voyage/Because Princess Inada is Scolding Me/Princess.sm	Because Princess Inada is Scolding Me	R. Uchima	R. Uchima	Medium	5	349	4	1	42	0	1	0.01146131805	0.002865329513	0.1203438395	0	0.002865329513	
Gensokyo Voyage/Border of Life/Border.sm	Border of Life	R. Uchima	R. Uchima	Beginner	1	87	0	1	35	0	0	0	0.01149425287	0.4022988506	0	0	
Gensokyo Voyage/Border of Life/Border.sm	Border of Life	R. Uchima	R. Uchima	Challenge	11	746	4	0	23	0	0	0.005361930295	0	0.0308310992	0	0	
Gensokyo Voyage/Border of Life/Border.sm	Border of Life	R. Uchima	R. Uchima	Easy	3	191	0	1	39	0	0	0	0.005235602094	0.2041884817	0	0	
Gensokyo Voyage/Border of Life/Border.sm	Border of Life	R. Uchima	R. Uchima	Hard	7	460	2	1	33	0	0	0.004347826087	0.002173913043	0.07173913043	0	0	
Gensokyo Voyage/Border of Life/Border.sm	Border of Life	R. Uchima	R. Uchima	Medium	5	284	1	0	13	0	0	0.003521126761	0	0.04577464789	0	0	
Gensokyo Voyage/Bridge of the Lotus/Lotus.sm	Bridge of the Lotus	R. Uchima	R. Uchima	Beginner	1	92	0	0	45	0	0	0	0	0.4891304348	0	0	
Gensokyo Voyage/Bridge of the Lotus/Lotus.sm	Bridge of the Lotus	R. Uchima	R. Uchima	Challenge	10	599	19	3	41	0	0	0.03171953255	0.005008347245	0.06844741235	0	0	
Gensokyo Voyage/Bridge of the Lotus/Lotus.sm	Bridge of the Lotus	R. Uchima	R. Uchima	Easy	4	157	3	0	6	0	0	0.01910828025	0	0.03821656051	0	0	
Gensokyo Voyage/Bridge of the Lotus/Lotus.sm	Bridge of the Lotus	R. Uchima	R. Uchima	Hard	9	540	0	0	22	0	0	0	0	0.04074074074	0	0	
Gensokyo Voyage/Bridge of the Lotus/Lotus.sm	Bridge of the Lotus	R. Uchima	R. Uchima	Medium	6	309	38	1	36	0	0	0.1229773463	0.003236245955	0.1165048544	0	0	
Gensokyo Voyage/ChilMilCirno/Cirno.sm	ChilMilCirno	R. Uchima	R. Uchima	Beginner	1	93	0	0	30	0	0	0	0	0.3225806452	0	0	
Gensokyo Voyage/ChilMilCirno/Cirno.sm	ChilMilCirno	R. Uchima	R. Uchima	Challenge	11	680	6	1	57	0	0	0.008823529412	0.001470588235	0.08382352941	0	0	
Gensokyo Voyage/ChilMilCirno/Cirno.sm	ChilMilCirno	R. Uchima	R. Uchima	Easy	3	253	0	0	31	0	0	0	0	0.1225296443	0	0	
Gensokyo Voyage/ChilMilCirno/Cirno.sm	ChilMilCirno	R. Uchima	R. Uchima	Hard	8	532	0	0	35	0	0	0	0	0.06578947368	0	0	
Gensokyo Voyage/ChilMilCirno/Cirno.sm	ChilMilCirno	R. Uchima	R. Uchima	Medium	5	389	0	0	12	0	0	0	0	0.03084832905	0	0	
Gensokyo Voyage/City of Solitude/City.sm	City of Solitude	R. Uchima	R. Uchima	Beginner	1	65	0	0	23	0	0	0	0	0.3538461538	0	0	
Gensokyo Voyage/City of Solitude/City.sm	City of Solitude	R. Uchima	R. Uchima	Challenge	10	562	3	5	44	0	0	0.005338078292	0.008896797153	0.07829181495	0	0	
Gensokyo Voyage/City of Solitude/City.sm	City of Solitude	R. Uchima	R. Uchima	Easy	2	129	5	3	6	0	1	0.03875968992	0.02325581395	0.04651162791	0	0.007751937984	
Gensokyo Voyage/City of Solitude/City.sm	City of Solitude	R. Uchima	R. Uchima	Hard	8	431	2	0	3	0	0	0.00464037123	0	0.006960556845	0	0	
Gensokyo Voyage/City of Solitude/City.sm	City of Solitude	R. Uchima	R. Uchima	Medium	5	228	0	0	6	0	0	0	0	0.02631578947	0	0	
Gensokyo Voyage/Convictor Yamaxanadu!/Yama.sm	Convictor Yamaxanadu!	R. Uchima	R. Uchima	Beginner	1	102	0	0	46	0	0	0	0	0.4509803922	0	0	
Gensokyo Voyage/Convictor Yamaxanadu!/Yama.sm	Convictor Yamaxanadu!	R. Uchima	R. Uchima	Challenge	10	520	16	12	47	0	3	0.03076923077	0.02307692308	0.09038461538	0	0.005769230769	
Gensokyo Voyage/Convictor Yamaxanadu!/Yama.sm	Convictor Yamaxanadu!	R. Uchima	R. Uchima	Easy	3	229	0	0	25	0	0	0	0	0.1091703057	0	0	
Gensokyo Voyage/Convictor Yamaxanadu!/Yama.sm	Convictor Yamaxanadu!	R. Uchima	R. Uchima	Hard	7	435	10	0	39	0	0	0.02298850575	0	0.08965517241	0	0	
Gensokyo Voyage/Convictor Yamaxanadu!/Yama.sm	Convictor Yamaxanadu!	R. Uchima	R. Uchima	Medium	6	326	0	1	25	0	0	0	0.003067484663	0.07668711656	0	0	
Gensokyo Voyage/Crimson Belvedere/Crimson.sm	Crimson Belvedere	R. Uchima	R. Uchima	Beginner	1	71	0	0	34	0	0	0	0	0.4788732394	0	0	
Gensokyo Voyage/Crimson Belvedere/Crimson.sm	Crimson Belvedere	R. Uchima	R. Uchima	Challenge	10	468	12	0	4	0	0	0.02564102564	0	0.008547008547	0	0	
Gensokyo Voyage/Crimson Belvedere/Crimson.sm	Crimson Belvedere	R. Uchima	R. Uchima	Easy	3	134	0	0	10	0	0	0	0	0.07462686567	0	0	
Gensokyo Voyage/Crimson Belvedere/Crimson.sm	Crimson Belvedere	R. Uchima	R. Uchima	Hard	6	279	16	1	6	0	1	0.05734767025	0.003584229391	0.02150537634	0	0.003584229391	
Gensokyo Voyage/Crimson Belvedere/Crimson.sm	Crimson Belvedere	R. Uchima	R. Uchima	Medium	4	191	4	0	0	0	0	0.02094240838	0	0	0	0	
Gensokyo Voyage/Cruel Moon/Moon.sm	Cruel Moon	R. Uchima	R. Uchima	Beginner	1	125	0	0	58	0	0	0	0	0.464	0	0	
Gensokyo Voyage/Cruel Moon/Moon.sm	Cruel Moon	R. Uchima	R. Uchima	Challenge	13	1010	16	0	25	0	0	0.01584158416	0	0.02475247525	0	0	
Gensokyo Voyage/Cruel Moon/Moon.sm	Cruel Moon	R. Uchima	R. Uchima	Easy	4	290	0	0	19	0	0	0	0	0.06551724138	0	0	
Gensokyo Voyage/Cruel Moon/Moon.sm	Cruel Moon	R. Uchima	R. Uchima	Hard	10	794	13	0	27	0	0	0.01637279597	0	0.03400503778	0	0	
Gensokyo Voyage/Cruel Moon/Moon.sm	Cruel Moon	R. Uchima	R. Uchima	Medium	6	420	0	0	19	0	0	0	0	0.04523809524	0	0	
Gensokyo Voyage/Darkness and Light/Darkness.sm	Darkness and Light	R. Uchima	R. Uchima	Beginner	1	89	0	1	45	0	0	0	0.01123595506	0.5056179775	0	0	
Gensokyo Voyage/Darkness and Light/Darkness.sm	Darkness and Light	R. Uchima	R. Uchima	Challenge	11	658	46	16	13	0	0	0.06990881459	0.02431610942	0.01975683891	0	0	
Gensokyo Voyage/Darkness and Light/Darkness.sm	Darkness and Light	R. Uchima	R. Uchima	Easy	4	249	0	1	19	0	0	0	0.004016064257	0.07630522088	0	0	
Gensokyo Voyage/Darkness and Light/Darkness.sm	Darkness and Light	R. Uchima	R. Uchima	Hard	8	433	12	15	111	0	0	0.02771362587	0.03464203233	0.2563510393	0	0	
Gensokyo Voyage/Darkness and Light/Darkness.sm	Darkness and Light	R. Uchima	R. Uchima	Medium	5	307	8	0	44	0	0	0.02605863192	0	0.1433224756	0	0	
Gensokyo Voyage/Dark Side of Fate/Fate.sm	Dark Side of Fate	R. Uchima	R. Uchima	Beginner	1	70	0	0	41	0	0	0	0	0.5857142857	0	0	
Gensokyo Voyage/Dark Side of Fate/Fate.sm	Dark Side of Fate	R. Uchima	R. Uchima	Challenge	9	413	10	2	32	0	0	0.02421307506	0.004842615012	0.07748184019	0	0	
Gensokyo Voyage/Dark Side of Fate/Fate.sm	Dark Side of Fate	R. Uchima	R. Uchima	Easy	2	117	0	0	21	0	0	0	0	0.1794871795	0	0	
Gensokyo Voyage/Dark Side of Fate/Fate.sm	Dark Side of Fate	R. Uchima	R. Uchima	Hard	8	355	1	0	18	0	0	0.002816901408	0	0.05070422535	0	0	
Gensokyo Voyage/Dark Side of Fate/Fate.sm	Dark Side of Fate	R. Uchima	R. Uchima	Medium	5	217	0	0	21	0	0	0	0	0.09677419355	0	0	
Gensokyo Voyage/Dust. Mote/Dust.sm	Dust. Mote.	R. Uchima	R. Uchima	Beginner	1	119	0	0	39	0	0	0	0	0.3277310924	0	0	
Gensokyo Voyage/Dust. Mote/Dust.sm	Dust. Mote.	R. Uchima	R. Uchima	Challenge	13	781	0	0	47	0	0	0	0	0.06017925736	0	0	
Gensokyo Voyage/Dust. Mote/Dust.sm	Dust. Mote.	R. Uchima	R. Uchima	Easy	5	263	0	0	36	0	0	0	0	0.1368821293	0	0	
Gensokyo Voyage/Dust. Mote/Dust.sm	Dust. Mote.	R. Uchima	R. Uchima	Hard	11	702	8	1	19	0	0	0.0113960114	0.001424501425	0.02706552707	0	0	
Gensokyo Voyage/Dust. Mote/Dust.sm	Dust. Mote.	R. Uchima	R. Uchima	Medium	8	463	1	0	21	0	0	0.002159827214	0	0.04535637149	0	0	
Gensokyo Voyage/Eastern Skies of Scarlet Perception/Hisouten.sm	Eastern Skies of Scarlet Perception	R. Uchima	R. Uchima	Beginner	1	69	0	0	35	0	0	0	0	0.5072463768	0	0	
Gensokyo Voyage/Eastern Skies of Scarlet Perception/Hisouten.sm	Eastern Skies of Scarlet Perception	R. Uchima	R. Uchima	Challenge	10	547	19	2	4	0	1	0.03473491773	0.00365630713	0.00731261426	0	0.001828153565	
Gensokyo Voyage/Eastern Skies of Scarlet Perception/Hisouten.sm	Eastern Skies of Scarlet Perception	R. Uchima	R. Uchima	Easy	3	151	0	1	30	0	0	0	0.006622516556	0.1986754967	0	0	
Gensokyo Voyage/Eastern Skies of Scarlet Perception/Hisouten.sm	Eastern Skies of Scarlet Perception	R. Uchima	R. Uchima	Hard	7	367	35	2	5	0	1	0.09536784741	0.005449591281	0.0136239782	0	0.00272479564	
Gensokyo Voyage/Eastern Skies of Scarlet Perception/Hisouten.sm	Eastern Skies of Scarlet Perception	R. Uchima	R. Uchima	Medium	5	273	9	1	3	1	1	0.03296703297	0.003663003663	0.01098901099	0.003663003663	0.003663003663	
Gensokyo Voyage/Eternal Wind/Wind.sm	Eternal Wind	R. Uchima	R. Uchima	Beginner	1	85	0	0	28	0	0	0	0	0.3294117647	0	0	
Gensokyo Voyage/Eternal Wind/Wind.sm	Eternal Wind	R. Uchima	R. Uchima	Challenge	10	636	15	0	28	0	0	0.02358490566	0	0.04402515723	0	0	
Gensokyo Voyage/Eternal Wind/Wind.sm	Eternal Wind	R. Uchima	R. Uchima	Easy	3	185	0	0	26	0	0	0	0	0.1405405405	0	0	
Gensokyo Voyage/Eternal Wind/Wind.sm	Eternal Wind	R. Uchima	R. Uchima	Hard	9	463	7	2	13	0	0	0.0151187905	0.004319654428	0.02807775378	0	0	
Gensokyo Voyage/Eternal Wind/Wind.sm	Eternal Wind	R. Uchima	R. Uchima	Medium	5	317	6	2	24	0	2	0.01892744479	0.006309148265	0.07570977918	0	0.006309148265	
Gensokyo Voyage/Firebird/Firebird.sm	Firebird	R. Uchima	R. Uchima	Beginner	1	103	0	0	41	0	0	0	0	0.3980582524	0	0	
Gensokyo Voyage/Firebird/Firebird.sm	Firebird	R. Uchima	R. Uchima	Challenge	9	562	17	3	48	0	0	0.03024911032	0.005338078292	0.08540925267	0	0	
Gensokyo Voyage/Firebird/Firebird.sm	Firebird	R. Uchima	R. Uchima	Easy	4	285	1	0	38	0	0	0.00350877193	0	0.1333333333	0	0	
Gensokyo Voyage/Firebird/Firebird.sm	Firebird	R. Uchima	R. Uchima	Hard	7	543	11	0	8	1	0	0.02025782689	0	0.01473296501	0.001841620626	0	
Gensokyo Voyage/Firebird/Firebird.sm	Firebird	R. Uchima	R. Uchima	Medium	5	359	2	3	24	0	0	0.005571030641	0.008356545961	0.06685236769	0	0	
Gensokyo Voyage/Flight of the Bamboo Cutter/Flight.sm	Flight of the Bamboo Cutter	R. Uchima	R. Uchima	Beginner	1	104	0	0	44	0	0	0	0	0.4230769231	0	0	
Gensokyo Voyage/Flight of the Bamboo Cutter/Flight.sm	Flight of the Bamboo Cutter	R. Uchima	R. Uchima	Challenge	11	878	21	0	38	0	0	0.02391799544	0	0.04328018223	0	0	
Gensokyo Voyage/Flight of the Bamboo Cutter/Flight.sm	Flight of the Bamboo Cutter	R. Uchima	R. Uchima	Easy	4	280	2	1	42	0	0	0.007142857143	0.003571428571	0.15	0	0	
Gensokyo Voyage/Flight of the Bamboo Cutter/Flight.sm	Flight of the Bamboo Cutter	R. Uchima	R. Uchima	Hard	8	579	7	0	22	0	0	0.01208981002	0	0.03799654577	0	0	
Gensokyo Voyage/Flight of the Bamboo Cutter/Flight.sm	Flight of the Bamboo Cutter	R. Uchima	R. Uchima	Medium	6	424	1	0	10	0	0	0.002358490566	0	0.02358490566	0	0	
Gensokyo Voyage/Freezing Carnival/Carnival.sm	Freezing Carnival	R. Uchima	R. Uchima	Beginner	1	68	0	0	30	0	0	0	0	0.4411764706	0	0	
Gensokyo Voyage/Freezing Carnival/Carnival.sm	Freezing Carnival	R. Uchima	R. Uchima	Challenge	9	527	0	2	45	0	0	0	0.003795066414	0.08538899431	0	0	
Gensokyo Voyage/Freezing Carnival/Carnival.sm	Freezing Carnival	R. Uchima	R. Uchima	Easy	3	163	0	0	6	0	0	0	0	0.03680981595	0	0	
Gensokyo Voyage/Freezing Carnival/Carnival.sm	Freezing Carnival	R. Uchima	R. Uchima	Hard	8	455	4	2	29	0	2	0.008791208791	0.004395604396	0.06373626374	0	0.004395604396	
Gensokyo Voyage/Freezing Carnival/Carnival.sm	Freezing Carnival	R. Uchima	R. Uchima	Medium	5	289	0	0	24	0	0	0	0	0.0830449827	0	0	
Gensokyo Voyage/Future Universe of Wheelchair/Future.sm	Future Universe of Wheelchair	R. Uchima	R. Uchima	Beginner	1	84	0	0	43	0	0	0	0	0.5119047619	0	0	
Gensokyo Voyage/Future Universe of Wheelchair/Future.sm	Future Universe of Wheelchair	R. Uchima	R. Uchima	Challenge	9	451	7	6	46	0	0	0.0155210643	0.0133037694	0.1019955654	0	0	
Gensokyo Voyage/Future Universe of Wheelchair/Future.sm	Future Universe of Wheelchair	R. Uchima	R. Uchima	Easy	4	183	0	0	32	0	0	0	0	0.174863388	0	0	
Gensokyo Voyage/Future Universe of Wheelchair/Future.sm	Future Universe of Wheelchair	R. Uchima	R. Uchima	Hard	8	398	22	8	48	0	7	0.05527638191	0.02010050251	0.1206030151	0	0.0175879397	
Gensokyo Voyage/Future Universe of Wheelchair/Future.sm	Future Universe of Wheelchair	R. Uchima	R. Uchima	Medium	5	252	29	3	5	0	3	0.1150793651	0.0119047619	0.01984126984	0	0.0119047619	
Gensokyo Voyage/Ghostly Parapara Ship (Hardcore Edit)/Parapara.sm	Ghostly Parapara Ship	R. Uchima	R. Uchima	Beginner	1	91	0	1	35	0	0	0	0.01098901099	0.3846153846	0	0	
Gensokyo Voyage/Ghostly Parapara Ship (Hardcore Edit)/Parapara.sm	Ghostly Parapara Ship	R. Uchima	R. Uchima	Challenge	10	535	17	3	28	0	2	0.03177570093	0.005607476636	0.0523364486	0	0.003738317757	
Gensokyo Voyage/Ghostly Parapara Ship (Hardcore Edit)/Parapara.sm	Ghostly Parapara Ship	R. Uchima	R. Uchima	Easy	3	144	0	1	4	0	0	0	0.006944444444	0.02777777778	0	0	
Gensokyo Voyage/Ghostly Parapara Ship (Hardcore Edit)/Parapara.sm	Ghostly Parapara Ship	R. Uchima	R. Uchima	Hard	8	485	17	6	47	0	1	0.03505154639	0.01237113402	0.09690721649	0	0.00206185567	
Gensokyo Voyage/Ghostly Parapara Ship (Hardcore Edit)/Parapara.sm	Ghostly Parapara Ship	R. Uchima	R. Uchima	Medium	5	306	0	0	15	0	0	0	0	0.04901960784	0	0	
Gensokyo Voyage/Girl in Prayer/Girl.sm	Girl in Prayer...	R. Uchima	R. Uchima	Beginner	1	48	0	2	16	0	0	0	0.04166666667	0.3333333333	0	0	
Gensokyo Voyage/Girl in Prayer/Girl.sm	Girl in Prayer...	R. Uchima	R. Uchima	Challenge	10	418	7	2	31	0	0	0.01674641148	0.004784688995	0.07416267943	0	0	
Gensokyo Voyage/Girl in Prayer/Girl.sm	Girl in Prayer...	R. Uchima	R. Uchima	Easy	2	102	0	0	3	0	0	0	0	0.02941176471	0	0	
Gensokyo Voyage/Girl in Prayer/Girl.sm	Girl in Prayer...	R. Uchima	R. Uchima	Hard	7	290	7	0	7	0	0	0.02413793103	0	0.02413793103	0	0	
Gensokyo Voyage/Girl in Prayer/Girl.sm	Girl in Prayer...	R. Uchima	R. Uchima	Medium	5	190	0	0	20	0	0	0	0	0.1052631579	0	0	
Gensokyo Voyage/Grave of Being/Grave.sm	Grave of Being	R. Uchima	R. Uchima	Beginner	1	172	0	0	95	0	0	0	0	0.5523255814	0	0	
Gensokyo Voyage/Grave of Being/Grave.sm	Grave of Being	R. Uchima	R. Uchima	Challenge	14	1517	3	2	29	0	1	0.001977587343	0.001318391562	0.01911667765	0	0.0006591957811	
Gensokyo Voyage/Grave of Being/Grave.sm	Grave of Being	R. Uchima	R. Uchima	Easy	4	398	0	0	44	0	0	0	0	0.1105527638	0	0	
Gensokyo Voyage/Grave of Being/Grave.sm	Grave of Being	R. Uchima	R. Uchima	Hard	11	1163	21	3	35	0	0	0.01805674979	0.002579535684	0.03009458298	0	0	
Gensokyo Voyage/Grave of Being/Grave.sm	Grave of Being	R. Uchima	R. Uchima	Medium	8	711	30	1	36	1	1	0.04219409283	0.001406469761	0.05063291139	0.001406469761	0.001406469761	
Gensokyo Voyage/Gravevine/Gravevine.sm	Gravevine	R. Uchima	R. Uchima	Beginner	1	91	0	1	48	0	0	0	0.01098901099	0.5274725275	0	0	
Gensokyo Voyage/Gravevine/Gravevine.sm	Gravevine	R. Uchima	R. Uchima	Challenge	11	703	15	1	38	0	1	0.0213371266	0.001422475107	0.05405405405	0	0.001422475107	
Gensokyo Voyage/Gravevine/Gravevine.sm	Gravevine	R. Uchima	R. Uchima	Easy	3	163	0	0	13	0	0	0	0	0.07975460123	0	0	
Gensokyo Voyage/Gravevine/Gravevine.sm	Gravevine	R. Uchima	R. Uchima	Hard	8	473	7	6	43	0	0	0.01479915433	0.01268498943	0.09090909091	0	0	
Gensokyo Voyage/Gravevine/Gravevine.sm	Gravevine	R. Uchima	R. Uchima	Medium	5	251	0	0	0	0	0	0	0	0	0	0	
Gensokyo Voyage/Greenwich in the Sky/Greenwich.sm	Greenwich in the Sky	R. Uchima	R. Uchima	Beginner	1	87	0	1	25	0	0	0	0.01149425287	0.2873563218	0	0	
Gensokyo Voyage/Greenwich in the Sky/Greenwich.sm	Greenwich in the Sky	R. Uchima	R. Uchima	Challenge	9	379	28	5	41	0	0	0.07387862797	0.01319261214	0.1081794195	0	0	
Gensokyo Voyage/Greenwich in the Sky/Greenwich.sm	Greenwich in the Sky	R. Uchima	R. Uchima	Easy	4	170	0	0	34	0	0	0	0	0.2	0	0	
Gensokyo Voyage/Greenwich in the Sky/Greenwich.sm	Greenwich in the Sky	R. Uchima	R. Uchima	Hard	8	319	1	1	40	0	0	0.003134796238	0.003134796238	0.1253918495	0	0	
Gensokyo Voyage/Greenwich in the Sky/Greenwich.sm	Greenwich in the Sky	R. Uchima	R. Uchima	Medium	5	257	1	0	10	0	0	0.003891050584	0	0.03891050584	0	0	
Gensokyo Voyage/Grip  Break Down!!/Grip.sm	Grip & Break Down!!	R. Uchima	R. Uchima	Beginner	1	93	0	1	42	0	0	0	0.01075268817	0.4516129032	0	0	
Gensokyo Voyage/Grip  Break Down!!/Grip.sm	Grip & Break Down!!	R. Uchima	R. Uchima	Challenge	12	671	12	1	20	0	0	0.01788375559	0.001490312966	0.02980625931	0	0	
Gensokyo Voyage/Grip  Break Down!!/Grip.sm	Grip & Break Down!!	R. Uchima	R. Uchima	Easy	3	211	0	0	20	0	0	0	0	0.09478672986	0	0	
Gensokyo Voyage/Grip  Break Down!!/Grip.sm	Grip & Break Down!!	R. Uchima	R. Uchima	Hard	9	475	10	1	61	0	0	0.02105263158	0.002105263158	0.1284210526	0	0	
Gensokyo Voyage/Grip  Break Down!!/Grip.sm	Grip & Break Down!!	R. Uchima	R. Uchima	Medium	6	336	8	0	15	0	0	0.02380952381	0	0.04464285714	0	0	
Gensokyo Voyage/Hinarin's Relation of Misfortune/Hina.sm	Hinarin's Relation of Misfortune	R. Uchima	R. Uchima	Beginner	1	88	0	1	45	0	0	0	0.01136363636	0.5113636364	0	0	
Gensokyo Voyage/Hinarin's Relation of Misfortune/Hina.sm	Hinarin's Relation of Misfortune	R. Uchima	R. Uchima	Challenge	10	580	7	3	77	0	3	0.01206896552	0.005172413793	0.1327586207	0	0.005172413793	
Gensokyo Voyage/Hinarin's Relation of Misfortune/Hina.sm	Hinarin's Relation of Misfortune	R. Uchima	R. Uchima	Easy	3	190	0	0	14	0	0	0	0	0.07368421053	0	0	
Gensokyo Voyage/Hinarin's Relation of Misfortune/Hina.sm	Hinarin's Relation of Misfortune	R. Uchima	R. Uchima	Hard	8	434	7	2	50	0	0	0.01612903226	0.004608294931	0.1152073733	0	0	
Gensokyo Voyage/Hinarin's Relation of Misfortune/Hina.sm	Hinarin's Relation of Misfortune	R. Uchima	R. Uchima	Medium	7	348	6	0	19	0	0	0.01724137931	0	0.05459770115	0	0	
Gensokyo Voyage/Hotarubi/Hotarubi.sm	Hotarubi	R. Uchima	R. Uchima	Beginner	1	91	0	0	50	0	0	0	0	0.5494505495	0	0	
Gensokyo Voyage/Hotarubi/Hotarubi.sm	Hotarubi	R. Uchima	R. Uchima	Challenge	9	581	8	4	58	0	0	0.01376936317	0.006884681583	0.09982788296	0	0	
Gensokyo Voyage/Hotarubi/Hotarubi.sm	Hotarubi	R. Uchima	R. Uchima	Easy	3	167	0	0	17	0	0	0	0	0.1017964072	0	0	
Gensokyo Voyage/Hotarubi/Hotarubi.sm	Hotarubi	R. Uchima	R. Uchima	Hard	7	424	39	6	54	0	4	0.09198113208	0.0141509434	0.1273584906	0	0.009433962264	
Gensokyo Voyage/Hotarubi/Hotarubi.sm	Hotarubi	R. Uchima	R. Uchima	Medium	5	291	5	0	11	0	0	0.01718213058	0	0.03780068729	0	0	
Gensokyo Voyage/Invisible Full Moon/Moon.sm	Invisible Full Moon	R. Uchima	R. Uchima	Beginner	1	72	0	0	30	0	0	0	0	0.4166666667	0	0	
Gensokyo Voyage/Invisible Full Moon/Moon.sm	Invisible Full Moon	R. Uchima	R. Uchima	Challenge	9	472	15	5	28	0	0	0.03177966102	0.01059322034	0.0593220339	0	0	
Gensokyo Voyage/Invisible Full Moon/Moon.sm	Invisible Full Moon	R. Uchima	R. Uchima	Easy	4	197	0	0	12	0	0	0	0	0.06091370558	0	0	
Gensokyo Voyage/Invisible Full Moon/Moon.sm	Invisible Full Moon	R. Uchima	R. Uchima	Hard	7	396	37	1	27	0	1	0.09343434343	0.002525252525	0.06818181818	0	0.002525252525	
Gensokyo Voyage/Invisible Full Moon/Moon.sm	Invisible Full Moon	R. Uchima	R. Uchima	Medium	5	300	0	0	8	0	0	0	0	0.02666666667	0	0	
Gensokyo Voyage/Legendary Fish/Fish.sm	Legendary Fish	R. Uchima	R. Uchima	Beginner	1	86	0	0	43	0	0	0	0	0.5	0	0	
Gensokyo Voyage/Legendary Fish/Fish.sm	Legendary Fish	R. Uchima	R. Uchima	Challenge	10	643	14	1	59	0	0	0.02177293935	0.001555209953	0.09175738725	0	0	
Gensokyo Voyage/Legendary Fish/Fish.sm	Legendary Fish	R. Uchima	R. Uchima	Easy	4	208	0	0	49	0	0	0	0	0.2355769231	0	0	
Gensokyo Voyage/Legendary Fish/Fish.sm	Legendary Fish	R. Uchima	R. Uchima	Hard	8	476	18	2	34	0	1	0.03781512605	0.004201680672	0.07142857143	0	0.002100840336	
Gensokyo Voyage/Legendary Fish/Fish.sm	Legendary Fish	R. Uchima	R. Uchima	Medium	6	307	7	2	27	0	2	0.02280130293	0.00651465798	0.08794788274	0	0.00651465798	
Gensokyo Voyage/Love-colored Master Spark/Love.sm	Love-colored Master Spark	R. Uchima	R. Uchima	Beginner	1	57	0	0	34	0	0	0	0	0.5964912281	0	0	
Gensokyo Voyage/Love-colored Master Spark/Love.sm	Love-colored Master Spark	R. Uchima	R. Uchima	Challenge	10	413	3	0	21	0	0	0.007263922518	0	0.05084745763	0	0	
Gensokyo Voyage/Love-colored Master Spark/Love.sm	Love-colored Master Spark	R. Uchima	R. Uchima	Easy	2	110	0	0	29	0	0	0	0	0.2636363636	0	0	
Gensokyo Voyage/Love-colored Master Spark/Love.sm	Love-colored Master Spark	R. Uchima	R. Uchima	Hard	7	239	14	1	12	0	0	0.05857740586	0.004184100418	0.05020920502	0	0	
Gensokyo Voyage/Love-colored Master Spark/Love.sm	Love-colored Master Spark	R. Uchima	R. Uchima	Medium	5	185	9	3	12	0	2	0.04864864865	0.01621621622	0.06486486486	0	0.01081081081	
Gensokyo Voyage/Lunar Dial/Lunar.sm	Lunar Dial	R. Uchima	R. Uchima	Beginner	1	87	0	0	44	0	0	0	0	0.5057471264	0	0	
Gensokyo Voyage/Lunar Dial/Lunar.sm	Lunar Dial	R. Uchima	R. Uchima	Challenge	10	502	14	1	6	0	0	0.02788844622	0.001992031873	0.01195219124	0	0	
Gensokyo Voyage/Lunar Dial/Lunar.sm	Lunar Dial	R. Uchima	R. Uchima	Easy	3	146	0	0	27	0	0	0	0	0.1849315068	0	0	
Gensokyo Voyage/Lunar Dial/Lunar.sm	Lunar Dial	R. Uchima	R. Uchima	Hard	8	405	9	0	23	0	0	0.02222222222	0	0.05679012346	0	0	
